player_id,total_appearances,total_goals,total_assists,total_minutes,total_yellow_cards,total_red_cards,goals_per_90,assists_per_90
626475,75,10,4,5103,9,0,0.176,0.071
626724,102,32,11,6592,9,0,0.437,0.15
626771,11,1,0,157,2,0,0.573,0.0
626888,7,0,0,243,0,0,0.0,0.0
626907,6,0,0,233,2,0,0.0,0.0
626913,207,62,19,13567,14,0,0.411,0.126
626954,10,0,0,613,3,0,0.0,0.0
627034,12,0,0,696,4,0,0.0,0.0
627068,39,8,3,2034,2,0,0.354,0.133
627069,12,1,0,571,1,0,0.158,0.0
627097,3,0,0,58,1,0,0.0,0.0
627163,48,6,1,3240,15,0,0.167,0.028
627183,18,1,2,323,0,0,0.279,0.557
627196,30,2,5,1561,2,0,0.115,0.288
627205,44,10,7,3050,4,0,0.295,0.207
627207,115,39,9,4949,6,0,0.709,0.164
627208,24,1,3,1311,4,0,0.069,0.206
627221,23,0,4,512,1,0,0.0,0.703
627222,27,0,5,1709,7,0,0.0,0.263
627224,62,10,6,4605,6,0,0.195,0.117
627226,80,6,4,2492,4,0,0.217,0.144
627227,13,3,2,780,1,1,0.346,0.231
627228,130,4,16,7345,23,0,0.049,0.196
627229,10,0,0,657,3,0,0.0,0.0
627248,15,1,0,286,1,0,0.315,0.0
627287,1,0,0,12,0,0,0.0,0.0
627290,19,0,0,1413,3,1,0.0,0.0
627294,63,12,1,2141,5,0,0.504,0.042
627358,1,0,0,17,0,0,0.0,0.0
627408,2,0,0,54,0,0,0.0,0.0
627442,81,37,8,4918,4,0,0.677,0.146
627443,16,1,0,1148,4,0,0.078,0.0
627463,3,0,0,152,0,0,0.0,0.0
627464,5,0,0,38,1,0,0.0,0.0
627469,1,0,0,21,0,0,0.0,0.0
627626,32,5,5,1917,8,0,0.235,0.235
627750,49,4,2,1773,4,0,0.203,0.102
627760,13,0,0,399,0,0,0.0,0.0
627936,69,2,2,4148,15,1,0.043,0.043
627939,72,4,6,3136,16,0,0.115,0.172
628042,2,0,0,48,0,0,0.0,0.0
628080,3,0,0,201,0,0,0.0,0.0
628223,20,0,0,1552,5,0,0.0,0.0
628329,19,0,1,1630,2,0,0.0,0.055
628330,7,0,0,206,0,0,0.0,0.0
628331,115,21,12,7170,10,0,0.264,0.151
628332,1,0,0,8,0,0,0.0,0.0
628366,68,10,8,3806,9,0,0.236,0.189
628451,45,1,1,3005,13,0,0.03,0.03
628492,1,0,0,90,0,0,0.0,0.0
628494,1,0,1,24,0,0,0.0,3.75
628496,1,0,0,45,0,0,0.0,0.0
628498,29,3,4,1794,5,0,0.151,0.201
628499,1,0,0,13,1,0,0.0,0.0
628558,12,0,2,294,1,0,0.0,0.612
628569,5,0,0,358,3,0,0.0,0.0
628570,5,1,0,341,1,0,0.264,0.0
628580,1,0,0,90,0,0,0.0,0.0
628645,2,0,0,14,1,0,0.0,0.0
628834,33,0,0,2688,4,0,0.0,0.0
628835,2,0,0,11,0,0,0.0,0.0
628886,12,1,0,395,1,0,0.228,0.0
629385,25,3,2,1105,2,1,0.244,0.163
629566,11,0,1,452,1,0,0.0,0.199
629567,69,8,14,4546,10,0,0.158,0.277
629585,22,1,0,1225,7,0,0.073,0.0
629588,80,9,5,3336,1,0,0.243,0.135
629773,20,0,0,1657,0,0,0.0,0.0
629777,11,2,2,678,0,0,0.265,0.265
629940,1,0,0,57,0,0,0.0,0.0
630015,24,0,1,1422,4,0,0.0,0.063
630032,63,7,1,3555,3,0,0.177,0.025
630989,25,1,0,1919,4,1,0.047,0.0
630990,4,0,0,154,1,0,0.0,0.0
630995,120,7,14,5427,3,0,0.116,0.232
631002,73,11,3,2353,4,0,0.421,0.115
631007,59,0,2,2998,7,0,0.0,0.06
631093,1,0,0,1,0,0,0.0,0.0
631099,1,0,0,90,0,0,0.0,0.0
631112,50,1,2,1464,5,0,0.061,0.123
631221,14,0,0,518,1,0,0.0,0.0
631222,37,0,1,2668,9,0,0.0,0.034
631223,2,0,1,109,0,0,0.0,0.826
631278,33,0,0,1250,5,0,0.0,0.0
631331,3,0,0,10,0,0,0.0,0.0
631404,49,2,0,1928,5,0,0.093,0.0
631410,5,0,0,229,0,1,0.0,0.0
631472,58,2,0,4586,13,1,0.039,0.0
631589,1,0,0,27,0,0,0.0,0.0
631693,13,0,1,1116,1,0,0.0,0.081
631704,52,8,1,1183,1,0,0.609,0.076
631785,11,0,0,818,3,0,0.0,0.0
631819,56,5,3,2860,9,0,0.157,0.094
631821,121,47,20,8348,18,0,0.507,0.216
631904,61,3,2,5170,11,0,0.052,0.035
631927,8,1,1,380,0,0,0.237,0.237
631996,26,3,1,1245,3,0,0.217,0.072
632083,1,0,0,14,0,0,0.0,0.0
632085,1,0,0,6,0,0,0.0,0.0
632088,68,6,5,3828,4,0,0.141,0.118
632100,1,0,0,1,0,0,0.0,0.0
632349,55,3,3,3582,4,0,0.075,0.075
632495,3,0,0,130,0,0,0.0,0.0
632667,12,0,1,373,1,0,0.0,0.241
632674,24,2,0,1436,3,0,0.125,0.0
632675,7,0,0,149,0,0,0.0,0.0
632741,27,2,1,928,2,0,0.194,0.097
632831,3,0,0,123,0,0,0.0,0.0
632857,19,2,1,986,5,0,0.183,0.091
632872,1,0,0,20,0,0,0.0,0.0
632896,20,0,0,1417,3,0,0.0,0.0
632901,43,0,1,690,0,0,0.0,0.13
632913,1,0,0,90,1,0,0.0,0.0
633056,8,0,0,549,2,0,0.0,0.0
633114,9,0,0,328,0,0,0.0,0.0
633228,28,0,1,2365,7,0,0.0,0.038
633306,1,1,0,23,0,0,3.913,0.0
633377,1,0,0,90,0,0,0.0,0.0
633398,3,0,0,34,0,0,0.0,0.0
633430,11,1,1,534,4,0,0.169,0.169
633434,14,3,1,562,1,0,0.48,0.16
633442,9,0,1,736,0,0,0.0,0.122
633454,14,3,1,871,3,0,0.31,0.103
633530,72,2,4,4021,4,0,0.045,0.09
633624,2,0,0,23,0,0,0.0,0.0
633647,1,0,0,90,0,0,0.0,0.0
633649,14,1,1,812,0,0,0.111,0.111
633650,22,0,0,1038,3,0,0.0,0.0
633652,40,1,9,2577,3,0,0.035,0.314
633655,11,1,1,650,2,0,0.138,0.138
633657,1,0,0,23,0,0,0.0,0.0
633659,1,0,0,13,0,0,0.0,0.0
633668,63,8,3,2708,9,0,0.266,0.1
633753,19,0,2,924,1,0,0.0,0.195
633850,11,0,0,486,2,0,0.0,0.0
633992,138,7,17,8912,16,0,0.071,0.172
634023,10,4,0,566,0,0,0.636,0.0
634105,24,2,1,458,1,0,0.393,0.197
634116,1,0,0,90,0,0,0.0,0.0
634122,14,0,0,754,2,0,0.0,0.0
634125,1,0,0,8,0,0,0.0,0.0
634131,112,10,8,7820,17,0,0.115,0.092
634427,52,9,5,2063,9,0,0.393,0.218
634430,9,0,0,126,0,0,0.0,0.0
634431,94,1,2,4041,10,0,0.022,0.045
634460,9,1,0,388,3,0,0.232,0.0
634461,76,11,6,3901,13,0,0.254,0.138
634609,21,3,0,1791,7,0,0.151,0.0
634666,36,2,4,1707,1,0,0.105,0.211
634963,22,0,0,857,5,1,0.0,0.0
635162,1,0,0,8,0,0,0.0,0.0
635336,94,10,8,6876,16,1,0.131,0.105
635346,1,0,1,87,0,0,0.0,1.034
635347,1,0,0,4,0,0,0.0,0.0
635481,1,0,0,5,0,0,0.0,0.0
635645,11,0,0,183,1,0,0.0,0.0
635802,15,1,0,529,1,0,0.17,0.0
635803,56,2,1,3246,13,1,0.055,0.028
635807,24,0,0,862,3,0,0.0,0.0
635881,1,0,0,18,0,0,0.0,0.0
635904,28,1,0,1049,4,0,0.086,0.0
635993,1,0,0,90,0,0,0.0,0.0
636093,59,1,1,3918,6,0,0.023,0.023
636119,1,0,0,70,0,0,0.0,0.0
636237,70,4,6,4679,10,0,0.077,0.115
636601,26,0,0,2055,2,0,0.0,0.0
636688,121,3,18,8567,11,0,0.032,0.189
636695,41,1,6,2505,5,0,0.036,0.216
636703,76,16,9,3294,8,1,0.437,0.246
636752,11,2,0,333,0,0,0.541,0.0
636756,6,0,0,293,1,0,0.0,0.0
637273,22,1,3,672,5,0,0.134,0.402
637446,96,6,16,8134,13,0,0.066,0.177
637469,1,0,0,5,0,0,0.0,0.0
637536,3,0,0,193,0,0,0.0,0.0
637540,14,2,2,394,0,0,0.457,0.457
637545,9,0,0,563,1,1,0.0,0.0
637552,25,0,3,1234,3,0,0.0,0.219
637669,30,1,1,745,3,0,0.121,0.121
637782,52,3,1,4322,18,0,0.062,0.021
637788,14,1,0,476,1,0,0.189,0.0
637802,10,1,0,240,3,0,0.375,0.0
637808,8,0,0,297,1,0,0.0,0.0
637900,1,0,0,3,0,0,0.0,0.0
638196,1,0,0,15,0,0,0.0,0.0
638218,9,0,0,65,4,0,0.0,0.0
638235,31,0,3,979,2,0,0.0,0.276
638365,3,0,0,270,1,0,0.0,0.0
638552,1,0,0,74,0,0,0.0,0.0
638588,4,0,0,376,1,0,0.0,0.0
638589,29,0,0,1340,4,0,0.0,0.0
638649,3,0,0,118,0,0,0.0,0.0
638666,42,1,2,3102,6,0,0.029,0.058
638793,78,5,11,4657,10,0,0.097,0.213
638971,15,0,0,1113,0,0,0.0,0.0
639002,1,0,0,1,0,0,0.0,0.0
639246,68,15,2,1492,4,0,0.905,0.121
639368,1,0,0,1,0,0,0.0,0.0
639712,45,0,0,3824,5,1,0.0,0.0
639733,22,0,1,942,1,0,0.0,0.096
639758,1,0,0,10,1,0,0.0,0.0
640026,30,4,0,687,4,0,0.524,0.0
640109,88,10,5,4651,13,0,0.194,0.097
640245,58,3,1,4719,6,0,0.057,0.019
640428,258,5,15,15528,57,1,0.029,0.087
640432,39,5,1,3259,4,1,0.138,0.028
640556,13,1,0,583,0,0,0.154,0.0
640558,40,1,2,2084,2,0,0.043,0.086
640565,26,1,2,1561,1,0,0.058,0.115
640686,42,0,0,2183,9,0,0.0,0.0
640692,43,1,1,3060,9,0,0.029,0.029
640735,40,5,1,1565,8,0,0.288,0.058
640837,1,0,0,45,0,0,0.0,0.0
641036,1,0,0,3,0,0,0.0,0.0
641131,2,1,0,98,1,0,0.918,0.0
641151,12,0,1,817,3,0,0.0,0.11
641153,11,0,0,737,0,0,0.0,0.0
641264,3,0,0,103,1,0,0.0,0.0
641426,80,5,0,6285,13,0,0.072,0.0
641458,3,0,0,239,0,0,0.0,0.0
641537,94,8,2,4443,9,0,0.162,0.041
641576,50,4,3,1993,10,0,0.181,0.135
642002,26,0,0,1489,2,0,0.0,0.0
642689,7,0,0,80,0,0,0.0,0.0
642721,40,1,4,1789,8,0,0.05,0.201
642947,3,0,0,50,1,0,0.0,0.0
642967,9,0,1,239,0,0,0.0,0.377
643356,1,0,0,90,0,0,0.0,0.0
643528,35,1,0,3101,8,0,0.029,0.0
643574,30,0,0,2714,3,0,0.0,0.0
644032,23,0,1,1690,6,0,0.0,0.053
644158,48,4,2,2505,3,0,0.144,0.072
644244,45,0,0,2296,10,0,0.0,0.0
644401,81,5,5,4964,7,0,0.091,0.091
644408,41,1,0,3496,6,0,0.026,0.0
644563,12,0,0,380,0,0,0.0,0.0
644613,13,0,0,720,0,0,0.0,0.0
644676,44,1,1,3143,15,0,0.029,0.029
644771,165,2,7,11435,23,0,0.016,0.055
645137,9,1,1,322,1,0,0.28,0.28
645173,123,39,15,6817,15,0,0.515,0.198
645180,13,0,2,939,2,0,0.0,0.192
645191,14,1,0,229,0,0,0.393,0.0
645423,24,0,0,752,4,0,0.0,0.0
645588,93,5,3,6875,16,1,0.065,0.039
645589,74,8,18,4439,11,0,0.162,0.365
645601,3,0,0,22,0,0,0.0,0.0
645682,79,4,4,4792,13,1,0.075,0.075
645686,17,0,0,934,2,0,0.0,0.0
645774,86,12,10,4417,9,1,0.245,0.204
645880,5,1,0,285,1,0,0.316,0.0
645932,8,0,0,268,1,0,0.0,0.0
646108,20,8,0,1280,4,0,0.563,0.0
646153,11,1,2,796,2,0,0.113,0.226
646189,34,5,3,2381,5,0,0.189,0.113
646353,3,0,0,300,0,0,0.0,0.0
646402,65,2,3,3876,7,0,0.046,0.07
646404,39,2,0,2681,10,0,0.067,0.0
646478,66,1,1,3801,11,0,0.024,0.024
646658,17,0,0,651,1,0,0.0,0.0
646670,3,0,0,13,1,0,0.0,0.0
646677,136,7,1,10623,36,3,0.059,0.008
646698,11,1,0,349,1,0,0.258,0.0
646704,32,1,0,1719,2,1,0.052,0.0
646707,62,2,4,4855,14,0,0.037,0.074
646710,1,0,0,15,0,0,0.0,0.0
646733,118,4,9,7129,6,0,0.05,0.114
646734,2,0,2,50,0,0,0.0,3.6
646738,6,0,0,153,0,0,0.0,0.0
646739,5,0,0,32,0,0,0.0,0.0
646740,141,10,17,8968,45,0,0.1,0.171
646746,2,0,0,52,1,0,0.0,0.0
646747,1,0,0,3,0,0,0.0,0.0
646750,82,1,0,6679,9,0,0.013,0.0
646782,6,3,1,293,0,0,0.922,0.307
646829,17,0,0,1398,2,0,0.0,0.0
646894,24,1,0,926,1,0,0.097,0.0
646896,48,2,5,1032,2,0,0.174,0.436
646948,20,0,0,1071,3,1,0.0,0.0
646991,35,0,0,3119,0,0,0.0,0.0
646996,48,0,2,3610,20,1,0.0,0.05
646997,1,0,0,21,0,0,0.0,0.0
647024,2,0,0,39,1,0,0.0,0.0
647097,1,0,0,4,0,0,0.0,0.0
647098,2,0,0,35,0,0,0.0,0.0
647125,23,1,1,685,1,0,0.131,0.131
647129,6,0,0,118,1,0,0.0,0.0
647280,15,3,1,538,0,0,0.502,0.167
647281,2,0,0,140,0,0,0.0,0.0
647376,32,0,1,2789,7,0,0.0,0.032
647484,7,0,0,448,2,0,0.0,0.0
647534,18,0,0,387,1,0,0.0,0.0
647583,1,0,1,90,0,0,0.0,1.0
647787,25,1,0,2129,6,0,0.042,0.0
647831,2,0,0,101,3,0,0.0,0.0
647950,17,0,0,1113,1,0,0.0,0.0
648020,90,3,2,7488,20,1,0.036,0.024
648021,1,0,0,5,0,0,0.0,0.0
648027,14,0,0,405,2,0,0.0,0.0
648032,3,0,0,124,0,0,0.0,0.0
648046,83,16,4,3569,4,0,0.403,0.101
648076,17,2,3,1100,3,0,0.164,0.245
648195,121,15,18,9695,27,0,0.139,0.167
648541,2,0,0,30,0,0,0.0,0.0
648579,2,0,0,119,0,0,0.0,0.0
648779,161,11,14,11514,30,2,0.086,0.109
648812,4,0,0,148,2,0,0.0,0.0
648886,3,0,0,270,0,0,0.0,0.0
648887,3,0,0,52,0,0,0.0,0.0
648971,1,0,0,1,0,0,0.0,0.0
649016,122,22,9,5388,11,1,0.367,0.15
649019,17,0,0,1134,5,0,0.0,0.0
649020,69,2,2,3258,16,0,0.055,0.055
649022,57,1,5,3548,9,1,0.025,0.127
649023,18,0,0,1254,6,0,0.0,0.0
649024,46,2,1,2982,11,0,0.06,0.03
649026,25,1,0,2214,6,1,0.041,0.0
649029,12,1,0,458,2,0,0.197,0.0
649030,17,1,0,377,3,0,0.239,0.0
649033,91,0,2,5378,15,1,0.0,0.033
649035,111,12,5,4481,6,0,0.241,0.1
649087,11,0,0,886,1,0,0.0,0.0
649261,77,7,1,6193,22,1,0.102,0.015
649266,23,0,0,1245,10,0,0.0,0.0
649287,1,0,1,58,1,0,0.0,1.552
649301,14,0,0,691,1,0,0.0,0.0
649303,107,1,9,7457,15,0,0.012,0.109
649317,39,6,0,786,6,0,0.687,0.0
649343,24,2,0,836,3,0,0.215,0.0
649452,126,1,9,7414,25,1,0.012,0.109
649457,8,0,0,225,0,0,0.0,0.0
649490,150,12,14,8004,13,0,0.135,0.157
649996,1,0,0,90,0,0,0.0,0.0
650104,12,0,0,236,2,0,0.0,0.0
650350,72,0,1,2289,13,0,0.0,0.039
650393,1,0,0,14,0,0,0.0,0.0
650568,114,8,2,9993,19,2,0.072,0.018
650712,63,7,5,2943,3,0,0.214,0.153
650809,13,0,1,646,1,0,0.0,0.139
650966,34,1,1,965,2,0,0.093,0.093
650993,14,0,0,677,1,0,0.0,0.0
651002,1,0,0,13,0,0,0.0,0.0
651005,41,2,2,1677,6,0,0.107,0.107
651139,1,0,0,1,0,0,0.0,0.0
651204,1,0,0,3,0,0,0.0,0.0
651205,63,4,7,3147,9,0,0.114,0.2
651269,89,7,4,5445,21,0,0.116,0.066
651388,37,0,0,2835,10,0,0.0,0.0
651417,25,2,1,1281,4,0,0.141,0.07
651522,1,0,0,20,0,0,0.0,0.0
651551,1,0,0,30,1,0,0.0,0.0
651569,29,5,1,1111,2,0,0.405,0.081
651580,31,3,1,1921,7,0,0.141,0.047
651735,54,1,1,3306,11,0,0.027,0.027
651842,14,0,1,1144,2,0,0.0,0.079
651977,33,4,3,1959,3,0,0.184,0.138
652270,69,5,2,5929,19,0,0.076,0.03
652275,62,9,3,3517,10,0,0.23,0.077
652330,1,0,0,90,0,0,0.0,0.0
652331,1,0,0,19,0,0,0.0,0.0
652332,49,10,2,2925,6,0,0.308,0.062
652426,87,7,7,6259,21,0,0.101,0.101
652459,8,0,0,105,1,0,0.0,0.0
652461,2,0,0,33,0,0,0.0,0.0
652537,28,11,2,2203,5,0,0.449,0.082
652632,20,2,3,1558,1,0,0.116,0.173
652633,52,0,1,3609,4,0,0.0,0.025
652634,1,0,0,90,0,0,0.0,0.0
652636,2,0,0,24,0,0,0.0,0.0
652638,7,0,0,237,0,0,0.0,0.0
652672,27,1,5,1316,1,0,0.068,0.342
652674,2,0,0,101,0,0,0.0,0.0
652797,3,1,1,120,0,0,0.75,0.75
652803,47,1,2,3009,7,0,0.03,0.06
652979,9,1,1,605,0,0,0.149,0.149
652996,21,0,1,918,3,0,0.0,0.098
653266,23,1,1,1022,2,0,0.088,0.088
653348,56,5,12,3972,5,0,0.113,0.272
653415,39,0,3,2726,4,0,0.0,0.099
653476,2,0,0,48,1,0,0.0,0.0
653610,123,35,27,7977,6,0,0.395,0.305
653725,17,1,0,1115,3,0,0.081,0.0
653832,4,0,1,191,1,0,0.0,0.471
653862,1,0,0,6,0,0,0.0,0.0
653877,14,0,0,227,2,0,0.0,0.0
654049,4,0,0,242,0,0,0.0,0.0
654099,35,0,1,2174,4,0,0.0,0.041
654117,74,19,10,4280,7,0,0.4,0.21
654173,1,0,0,29,0,0,0.0,0.0
654177,1,0,0,90,0,0,0.0,0.0
654234,4,0,0,73,0,0,0.0,0.0
654236,23,0,0,251,5,0,0.0,0.0
654253,13,0,0,466,1,0,0.0,0.0
654311,13,0,1,341,0,0,0.0,0.264
654374,21,0,1,383,3,0,0.0,0.235
654384,25,3,0,1651,1,0,0.164,0.0
654385,37,7,6,2528,15,0,0.249,0.214
654393,4,0,0,141,0,0,0.0,0.0
654414,1,0,0,29,0,0,0.0,0.0
654415,31,1,3,1261,1,0,0.071,0.214
654470,7,3,0,276,1,0,0.978,0.0
654539,167,7,17,11180,19,0,0.056,0.137
654591,27,0,1,1899,6,0,0.0,0.047
654787,1,0,0,90,1,0,0.0,0.0
654872,2,0,0,4,0,0,0.0,0.0
654947,2,0,0,12,0,0,0.0,0.0
654949,1,0,0,31,0,0,0.0,0.0
654950,2,0,0,29,0,0,0.0,0.0
654982,97,7,13,6887,11,0,0.091,0.17
654986,22,0,1,1803,5,0,0.0,0.05
654991,30,4,5,1073,1,0,0.336,0.419
655006,36,1,6,2518,5,1,0.036,0.214
655009,31,2,1,1991,4,1,0.09,0.045
655012,51,17,9,3013,6,0,0.508,0.269
655021,19,0,0,581,3,0,0.0,0.0
655139,29,0,0,1231,3,1,0.0,0.0
655143,1,0,0,45,0,0,0.0,0.0
655151,4,0,0,40,0,0,0.0,0.0
655173,1,0,0,45,0,0,0.0,0.0
655177,12,1,1,857,1,0,0.105,0.105
655456,57,1,0,3485,13,0,0.026,0.0
655461,4,0,0,360,0,0,0.0,0.0
655487,1,0,0,5,0,0,0.0,0.0
655488,205,44,28,12762,16,0,0.31,0.197
655626,39,0,0,1073,7,0,0.0,0.0
655660,2,0,0,180,0,0,0.0,0.0
655669,2,0,0,65,0,0,0.0,0.0
655678,17,1,0,1167,3,0,0.077,0.0
655835,3,0,0,217,1,0,0.0,0.0
655838,5,0,0,113,0,0,0.0,0.0
655880,2,0,0,59,0,0,0.0,0.0
655893,61,1,2,3773,4,0,0.024,0.048
655894,1,0,0,1,0,0,0.0,0.0
655895,21,0,1,753,3,0,0.0,0.12
655898,10,0,0,398,0,0,0.0,0.0
655899,54,1,3,3774,15,0,0.024,0.072
655901,1,0,0,1,0,0,0.0,0.0
655902,58,2,2,4146,16,0,0.043,0.043
655907,3,0,0,17,0,0,0.0,0.0
655912,5,1,0,22,0,0,4.091,0.0
655987,7,0,0,128,0,0,0.0,0.0
656047,1,0,0,5,0,0,0.0,0.0
656130,1,0,0,6,1,0,0.0,0.0
656132,52,0,3,2647,9,1,0.0,0.102
656172,36,3,2,3112,6,0,0.087,0.058
656316,28,0,0,2520,2,0,0.0,0.0
656409,1,0,0,90,0,0,0.0,0.0
656441,105,6,4,5997,15,2,0.09,0.06
656449,17,1,0,936,7,1,0.096,0.0
656681,104,50,21,6730,9,0,0.669,0.281
656695,1,0,0,90,0,0,0.0,0.0
656800,12,0,1,674,0,0,0.0,0.134
657124,4,0,0,126,0,0,0.0,0.0
657155,27,2,1,2029,8,0,0.089,0.044
657385,1,0,0,90,0,0,0.0,0.0
657386,53,1,0,3608,9,1,0.025,0.0
657387,91,1,4,6686,22,0,0.013,0.054
657430,98,2,5,6724,23,0,0.027,0.067
657435,61,1,1,2636,12,0,0.034,0.034
657742,11,0,0,776,3,0,0.0,0.0
657791,34,2,2,417,11,0,0.432,0.432
657796,8,0,0,450,1,0,0.0,0.0
657817,6,0,0,57,1,0,0.0,0.0
657863,2,0,0,3,0,0,0.0,0.0
657919,1,0,0,55,0,0,0.0,0.0
657957,93,14,10,4984,7,0,0.253,0.181
658060,20,1,1,1512,6,0,0.06,0.06
658115,32,2,0,1966,3,0,0.092,0.0
658116,1,0,0,18,0,0,0.0,0.0
658244,2,0,0,91,0,0,0.0,0.0
658529,25,1,1,1396,3,0,0.064,0.064
658530,39,1,0,2190,1,1,0.041,0.0
658531,134,16,19,10063,32,1,0.143,0.17
658533,116,7,11,6751,16,3,0.093,0.147
658534,63,6,12,3362,8,0,0.161,0.321
658536,130,30,19,7559,11,1,0.357,0.226
658543,23,1,3,1813,3,1,0.05,0.149
658664,16,1,0,486,2,0,0.185,0.0
658737,61,1,2,3389,12,0,0.027,0.053
658742,1,0,0,1,0,0,0.0,0.0
658835,24,0,0,1072,3,0,0.0,0.0
658848,27,0,0,1106,2,0,0.0,0.0
659089,163,2,2,14383,23,3,0.013,0.013
659219,3,0,0,109,0,0,0.0,0.0
659225,10,0,0,852,2,0,0.0,0.0
659317,2,0,0,19,0,0,0.0,0.0
659331,2,0,0,111,0,0,0.0,0.0
659415,7,0,0,117,0,0,0.0,0.0
659459,50,3,2,1154,3,0,0.234,0.156
659513,42,0,1,3218,4,0,0.0,0.028
659516,57,1,1,3474,17,0,0.026,0.026
659518,56,3,5,3214,7,0,0.084,0.14
659520,21,1,0,465,3,0,0.194,0.0
659521,46,1,4,2675,9,1,0.034,0.135
659542,140,47,14,7908,24,2,0.535,0.159
659543,85,17,5,4347,4,0,0.352,0.104
659705,22,1,1,812,8,0,0.111,0.111
659713,3,0,0,44,1,0,0.0,0.0
659782,14,0,0,235,1,0,0.0,0.0
659804,27,3,2,1848,1,0,0.146,0.097
659813,158,7,5,11783,36,1,0.053,0.038
659848,24,0,0,1099,5,0,0.0,0.0
659886,12,0,0,339,1,0,0.0,0.0
660000,5,0,0,236,0,0,0.0,0.0
660059,2,0,0,15,0,0,0.0,0.0
660319,13,0,0,814,2,0,0.0,0.0
660342,10,1,3,264,1,0,0.341,1.023
660438,78,22,8,3722,3,0,0.532,0.193
660735,8,1,0,226,0,0,0.398,0.0
660746,36,1,0,2418,8,0,0.037,0.0
660860,79,3,0,5803,24,0,0.047,0.0
660867,61,5,7,2513,6,0,0.179,0.251
660979,4,0,1,94,0,0,0.0,0.957
661053,116,8,4,9438,13,1,0.076,0.038
661140,12,1,1,542,3,0,0.166,0.166
661145,56,1,1,3579,14,1,0.025,0.025
661171,115,0,4,9942,14,0,0.0,0.036
661205,35,2,1,840,2,0,0.214,0.107
661207,28,2,3,914,0,0,0.197,0.295
661208,12,1,0,1014,2,0,0.089,0.0
661212,10,0,1,649,1,0,0.0,0.139
661241,6,0,0,110,0,0,0.0,0.0
661284,14,0,0,643,3,1,0.0,0.0
661427,78,3,9,5975,15,1,0.045,0.136
661428,25,2,1,921,3,0,0.195,0.098
661467,2,0,0,105,0,0,0.0,0.0
661776,17,1,0,1150,3,1,0.078,0.0
661805,30,3,1,1580,1,0,0.171,0.057
662131,34,0,2,2495,6,1,0.0,0.072
662134,2,0,0,9,0,0,0.0,0.0
662140,17,1,0,723,4,0,0.124,0.0
662208,80,7,7,2409,6,0,0.262,0.262
662242,42,1,0,1548,6,1,0.058,0.0
662261,38,0,0,2731,10,0,0.0,0.0
662327,9,0,0,256,2,0,0.0,0.0
662332,25,7,5,1654,1,0,0.381,0.272
662338,32,2,5,1198,1,0,0.15,0.376
662415,5,1,1,274,0,0,0.328,0.328
662418,14,2,0,970,2,0,0.186,0.0
662493,15,0,1,1247,2,0,0.0,0.072
662703,3,0,0,10,0,0,0.0,0.0
662752,8,0,0,186,1,0,0.0,0.0
662810,1,0,0,90,0,0,0.0,0.0
662932,2,0,0,165,0,0,0.0,0.0
663189,1,0,0,9,1,0,0.0,0.0
663225,2,0,0,6,0,0,0.0,0.0
663237,45,13,7,2481,4,0,0.472,0.254
663239,2,0,0,115,0,0,0.0,0.0
663244,105,20,13,6192,25,0,0.291,0.189
663254,38,2,3,2843,9,0,0.063,0.095
663264,2,0,0,67,0,0,0.0,0.0
663347,15,2,1,772,1,0,0.233,0.117
663424,60,1,2,5043,8,0,0.018,0.036
663578,10,0,1,520,0,0,0.0,0.173
663581,102,4,2,7625,25,0,0.047,0.024
663900,3,1,0,179,1,0,0.503,0.0
663985,1,0,0,67,1,0,0.0,0.0
664128,3,0,0,19,0,0,0.0,0.0
664808,3,0,0,102,0,0,0.0,0.0
664809,34,0,1,2791,6,0,0.0,0.032
664973,1,0,0,1,0,0,0.0,0.0
665022,3,0,0,35,0,0,0.0,0.0
665048,100,5,4,7802,15,0,0.058,0.046
665113,14,1,1,586,2,0,0.154,0.154
665390,30,4,0,1171,5,0,0.307,0.0
665392,1,0,0,22,0,0,0.0,0.0
665538,33,3,4,1788,6,0,0.151,0.201
665541,20,0,1,987,3,0,0.0,0.091
665618,15,0,0,938,2,0,0.0,0.0
666168,1,0,0,20,0,0,0.0,0.0
666211,1,0,0,90,0,0,0.0,0.0
666212,2,1,0,180,0,0,0.5,0.0
666234,163,8,14,11814,35,0,0.061,0.107
666268,10,0,0,427,1,0,0.0,0.0
666539,60,0,5,3416,18,0,0.0,0.132
666545,4,0,0,74,1,0,0.0,0.0
666547,54,6,8,3393,7,0,0.159,0.212
666549,1,0,0,16,0,0,0.0,0.0
666551,39,1,1,3404,9,0,0.026,0.026
666563,22,2,1,788,1,0,0.228,0.114
666580,8,1,1,457,1,0,0.197,0.197
666614,2,0,0,180,0,0,0.0,0.0
666616,94,12,8,5648,10,0,0.191,0.127
666924,2,0,0,47,1,0,0.0,0.0
666943,91,5,8,5655,12,0,0.08,0.127
666953,25,1,0,1220,2,0,0.074,0.0
666974,11,0,0,689,1,1,0.0,0.0
666977,10,0,1,105,0,0,0.0,0.857
667121,100,10,9,5313,6,1,0.169,0.152
667263,2,0,0,32,0,0,0.0,0.0
667287,44,1,1,2352,5,0,0.038,0.038
667392,1,0,0,3,0,0,0.0,0.0
667401,12,0,1,627,3,0,0.0,0.144
667517,19,0,1,1047,4,0,0.0,0.086
